status,direction,option_type,strike,expiry,entry_ts,exit_ts,entry_price,exit_price,sl_price,target_price,exit_reason,gross_pnl,charges,net_pnl,qty,lots,spot_at_entry,delta_at_entry,iv_at_entry,vix,trade_date,entry_slippage_pct,otm_offset,strategy,risk_multiplier,regime
COMPLETED,CALL,CE,25850,2025-12-25,2025-12-18T11:20:00,2025-12-18T14:00:00,96.96,69.25,69.81,159.98,SL_HIT,-1800.9,56.97,-1857.87,65,1,25852.0,0.5304,0.0938,9.38,2025-12-23,0.8,0,VWAP_RECLAIM,0.6,BULL_PULLBACK
COMPLETED,CALL,CE,25850,2025-12-25,2025-12-18T10:30:00,2025-12-18T11:15:00,82.24,61.0,61.68,127.48,SL_HIT,-1380.55,55.67,-1436.22,65,1,25855.4,0.5349,0.0919,9.19,2025-12-24,1.1,0,MOMENTUM_BREAKOUT,1.0,BULL_BREAKOUT
COMPLETED,CALL,CE,26050,2026-01-08,2025-12-31T10:30:00,2025-12-31T15:00:00,147.38,191.53,110.53,228.43,SL_HIT,2870.21,69.07,2801.14,65,1,26030.95,0.5197,0.0945,9.45,2026-01-02,0.5,0,MOMENTUM_BREAKOUT,1.0,BULL_BREAKOUT
COMPLETED,CALL,CE,26250,2026-01-08,2026-01-02T10:10:00,2026-01-02T15:15:00,127.62,145.87,89.34,210.58,FORCE_EXIT,1186.17,64.51,1121.66,65,1,26254.65,0.5368,0.1002,10.02,2026-01-05,0.5,0,EMA_PULLBACK,1.0,BULL_PULLBACK
COMPLETED,CALL,CE,26250,2026-01-08,2026-01-02T10:10:00,2026-01-02T15:15:00,110.86,126.86,77.6,182.92,FORCE_EXIT,1040.01,62.25,977.76,65,1,26254.65,0.5339,0.1002,10.02,2026-01-06,0.8,0,EMA_PULLBACK,1.0,BULL_PULLBACK
COMPLETED,PUT,PE,26050,2026-01-15,2026-01-08T10:45:00,2026-01-08T12:15:00,155.66,192.34,108.96,256.84,SL_HIT,2384.14,69.49,2314.65,65,1,26027.0,-0.4863,0.1093,10.93,2026-01-09,0.5,0,EMA_PULLBACK,0.85,BEAR_PULLBACK
COMPLETED,PUT,PE,26050,2026-01-15,2026-01-08T10:45:00,2026-01-08T12:10:00,128.91,174.18,90.24,212.7,SL_HIT,2942.8,66.87,2875.93,65,1,26027.0,-0.5021,0.1137,11.37,2026-01-12,0.5,0,EMA_PULLBACK,0.85,BEAR_PULLBACK
COMPLETED,PUT,PE,26050,2026-01-15,2026-01-08T10:45:00,2026-01-08T12:05:00,113.33,185.51,79.33,187.0,TARGET_HIT,4691.15,67.13,4624.03,65,1,26027.0,-0.5102,0.112,11.2,2026-01-13,0.8,0,EMA_PULLBACK,0.85,BEAR_PULLBACK
COMPLETED,PUT,PE,25450,2026-01-22,2026-01-19T10:00:00,2026-01-19T10:55:00,78.26,58.05,58.69,121.3,SL_HIT,-1313.62,55.26,-1368.88,65,1,25515.45,-0.3907,0.1378,13.78,2026-01-21,1.1,1,MOMENTUM_BREAKOUT,1.0,STRONG_BEAR
COMPLETED,PUT,PE,25150,2026-01-22,2026-01-21T09:50:00,2026-01-21T10:40:00,93.82,153.1,65.67,154.8,TARGET_HIT,3853.15,63.66,3789.49,65,1,25177.55,-0.4433,0.1378,13.78,2026-01-21,1.1,1,EMA_PULLBACK,0.85,STRONG_BEAR
COMPLETED,PUT,PE,25050,2026-01-22,2026-01-21T11:20:00,2026-01-21T12:00:00,63.11,43.29,44.18,104.13,SL_HIT,-1288.1,53.42,-1341.51,65,1,25059.0,-0.4678,0.1335,13.35,2026-01-22,1.5,0,EMA_PULLBACK,0.85,BEAR_PULLBACK
COMPLETED,PUT,PE,25050,2026-01-29,2026-01-21T11:20:00,2026-01-21T12:15:00,179.34,124.91,125.54,295.91,SL_HIT,-3537.93,65.02,-3602.94,65,1,25059.0,-0.4633,0.1419,14.19,2026-01-23,0.5,0,EMA_PULLBACK,0.85,BEAR_PULLBACK
COMPLETED,PUT,PE,25050,2026-01-29,2026-01-21T11:20:00,2026-01-21T12:05:00,121.42,84.32,85.0,200.35,SL_HIT,-2411.93,59.24,-2471.18,65,1,25059.0,-0.4702,0.1445,14.45,2026-01-27,0.8,0,EMA_PULLBACK,0.85,BEAR_PULLBACK
COMPLETED,CALL,CE,25350,2026-02-05,2026-01-28T11:20:00,2026-01-28T13:20:00,186.42,129.84,130.49,307.59,SL_HIT,-3677.59,65.72,-3743.31,65,1,25337.9,0.5131,0.151,15.1,2026-02-01,0.5,0,EMA_PULLBACK,1.0,BULL_PULLBACK
COMPLETED,PUT,PE,25200,2026-02-05,2026-02-01T12:10:00,2026-02-01T12:20:00,124.48,204.37,87.14,205.4,TARGET_HIT,5192.7,69.14,5123.56,65,1,25223.55,-0.4519,0.1387,13.87,2026-02-02,0.5,0,EMA_PULLBACK,1.0,BEAR_PULLBACK
COMPLETED,CALL,CE,25800,2026-02-05,2026-02-03T11:20:00,2026-02-03T12:05:00,98.23,97.34,68.76,162.07,SL_HIT,-57.6,59.31,-116.91,65,1,25798.7,0.5152,0.1225,12.25,2026-02-04,1.1,0,EMA_PULLBACK,1.0,BULL_PULLBACK
COMPLETED,CALL,CE,25800,2026-02-05,2026-02-03T11:20:00,2026-02-03T11:35:00,66.99,82.4,46.89,110.54,SL_HIT,1001.63,56.76,944.87,65,1,25798.7,0.509,0.1217,12.17,2026-02-05,1.5,0,EMA_PULLBACK,1.0,BULL_PULLBACK
COMPLETED,CALL,CE,25800,2026-02-12,2026-02-03T11:20:00,2026-02-03T15:00:00,188.85,131.54,132.2,311.61,SL_HIT,-3725.58,65.96,-3791.54,65,1,25798.7,0.5325,0.1194,11.94,2026-02-06,0.5,0,EMA_PULLBACK,1.0,BULL_PULLBACK
COMPLETED,CALL,CE,25000,2026-02-12,2026-02-02T13:00:00,2026-02-02T13:15:00,106.69,74.31,74.69,176.04,SL_HIT,-2104.78,57.8,-2162.58,65,1,24951.2,0.46,0.122,12.19,2026-02-09,0.5,1,EMA_PULLBACK,1.0,STRONG_BULL
COMPLETED,CALL,CE,25900,2026-02-12,2026-02-03T11:30:00,2026-02-03T12:25:00,121.33,90.54,91.0,188.06,SL_HIT,-2001.14,59.74,-2060.89,65,1,25858.4,0.4747,0.1219,12.19,2026-02-09,0.5,1,MOMENTUM_BREAKOUT,1.0,STRONG_BULL
COMPLETED,CALL,CE,25950,2026-02-12,2026-02-10T10:15:00,2026-02-10T13:15:00,108.75,80.66,81.56,168.56,SL_HIT,-1825.43,58.4,-1883.84,65,1,25966.0,0.5465,0.1155,11.55,2026-02-11,1.1,0,MOMENTUM_BREAKOUT,1.0,BULL_BREAKOUT
COMPLETED,CALL,CE,25950,2026-02-12,2026-02-10T10:15:00,2026-02-10T11:25:00,82.69,61.09,62.02,128.17,SL_HIT,-1404.14,55.7,-1459.83,65,1,25966.0,0.5503,0.1173,11.73,2026-02-12,1.5,0,MOMENTUM_BREAKOUT,1.0,BULL_BREAKOUT
COMPLETED,PUT,PE,25550,2026-02-19,2026-02-13T11:05:00,2026-02-13T15:15:00,142.26,148.02,99.58,234.73,FORCE_EXIT,374.39,65.31,309.07,65,1,25536.4,-0.4916,0.1333,13.33,2026-02-16,0.5,0,EMA_PULLBACK,0.85,BEAR_PULLBACK
COMPLETED,PUT,PE,25550,2026-02-19,2026-02-13T11:05:00,2026-02-13T12:25:00,119.33,82.86,83.53,196.9,SL_HIT,-2370.38,59.03,-2429.42,65,1,25536.4,-0.4971,0.1267,12.67,2026-02-17,0.8,0,EMA_PULLBACK,0.85,BEAR_PULLBACK
COMPLETED,PUT,PE,25550,2026-02-19,2026-02-13T11:05:00,2026-02-13T12:20:00,96.56,66.85,67.59,159.32,SL_HIT,-1931.25,56.76,-1988.01,65,1,25536.4,-0.5054,0.1222,12.22,2026-02-18,1.1,0,EMA_PULLBACK,0.85,BEAR_PULLBACK
COMPLETED,CALL,CE,25550,2026-02-26,2026-02-16T12:00:00,2026-02-16T15:15:00,151.57,214.12,113.68,250.09,FORCE_EXIT,4065.92,71.09,3994.84,65,1,25535.6,0.5065,0.1417,14.17,2026-02-23,0.5,0,VWAP_RECLAIM,0.6,SKIP_RANGING
COMPLETED,PUT,PE,25500,2026-02-26,2026-02-24T10:20:00,2026-02-24T13:00:00,109.01,127.6,76.31,179.87,SL_HIT,1207.98,62.23,1145.74,65,1,25488.5,-0.5,0.1349,13.49,2026-02-25,1.1,0,EMA_PULLBACK,0.85,BEAR_PULLBACK
COMPLETED,CALL,CE,25550,2026-03-05,2026-02-26T10:05:00,2026-02-26T11:40:00,224.63,167.63,168.47,370.64,SL_HIT,-3704.96,70.42,-3775.38,65,1,25563.3,0.5414,0.137,13.7,2026-02-27,0.5,0,VWAP_RECLAIM,0.85,SKIP_RANGING
COMPLETED,PUT,PE,25300,2026-03-05,2026-02-27T10:40:00,2026-02-27T13:25:00,91.41,63.03,63.99,150.83,SL_HIT,-1844.91,56.23,-1901.14,65,1,25315.25,-0.4657,0.1786,17.86,2026-03-05,1.5,0,EMA_PULLBACK,0.85,BEAR_PULLBACK
COMPLETED,PUT,PE,24400,2026-03-12,2026-03-04T10:15:00,2026-03-04T13:10:00,175.25,121.53,122.68,289.16,SL_HIT,-3492.08,64.57,-3556.64,65,1,24387.0,-0.4953,0.1891,18.91,2026-03-10,0.94,0,EMA_PULLBACK,1.0,BEAR_PULLBACK
COMPLETED,PUT,PE,23950,2026-03-12,2026-03-11T11:30:00,2026-03-11T12:05:00,80.06,58.83,60.05,124.1,SL_HIT,-1380.17,55.4,-1435.57,65,1,24001.2,-0.4139,0.2152,21.52,2026-03-12,2.03,1,MOMENTUM_BREAKOUT,0.75,STRONG_BEAR
COMPLETED,PUT,PE,24050,2026-03-19,2026-03-11T11:10:00,2026-03-11T13:25:00,158.88,189.0,111.22,262.15,SL_HIT,1957.69,69.36,1888.34,65,1,24071.4,-0.4649,0.1979,19.79,2026-03-17,1.07,0,EMA_PULLBACK,0.85,BEAR_PULLBACK
COMPLETED,PUT,PE,24000,2026-03-19,2026-03-11T12:05:00,2026-03-11T13:25:00,122.95,121.71,86.07,202.87,SL_HIT,-80.75,62.35,-143.1,65,1,24002.5,-0.4844,0.1872,18.72,2026-03-18,1.21,0,EMA_PULLBACK,0.85,BEAR_PULLBACK
