status,direction,option_type,strike,expiry,entry_ts,exit_ts,entry_price,exit_price,sl_price,target_price,exit_reason,gross_pnl,charges,net_pnl,qty,lots,spot_at_entry,delta_at_entry,iv_at_entry,vix,trade_date,entry_slippage_pct,otm_offset,strategy,tier,risk_multiplier,regime,quality_score
COMPLETED,CALL,CE,22250,2025-03-06,2025-03-05T10:25:00,2025-03-05T11:45:00,74.62,117.6,53.72,119.39,TARGET_HIT,2793.68,59.95,2733.73,65,1,22251.1,0.5146,0.14,14.0,2025-03-06,1.5,0,EMA_PULLBACK,1,1.0,STRONG_BULL,4
COMPLETED,CALL,CE,22250,2025-03-13,2025-03-05T10:20:00,2025-03-05T11:50:00,117.96,187.23,84.93,188.74,TARGET_HIT,4502.45,67.47,4434.98,65,1,22236.6,0.5019,0.14,14.0,2025-03-11,0.8,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,22450,2025-03-13,2025-03-06T12:35:00,2025-03-06T14:25:00,86.66,102.22,62.39,138.65,SL_HIT,1011.65,59.21,952.43,65,1,22443.3,0.5021,0.14,14.0,2025-03-12,1.1,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,22450,2025-03-13,2025-03-06T13:00:00,2025-03-06T15:15:00,94.77,126.47,68.23,151.63,FORCE_EXIT,2060.77,61.53,1999.24,65,1,22463.8,0.5405,0.14,14.0,2025-03-12,1.1,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,22550,2025-03-20,2025-03-17T09:55:00,2025-03-17T10:15:00,99.23,70.66,71.44,158.77,SL_HIT,-1857.05,57.18,-1914.24,65,1,22546.1,0.5112,0.133,13.3,2025-03-19,1.1,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,22900,2025-03-20,2025-03-19T10:15:00,2025-03-19T13:10:00,100.68,71.69,72.49,161.09,SL_HIT,-1884.22,57.33,-1941.55,65,1,22899.35,0.5163,0.133,13.3,2025-03-19,1.1,0,RELAXED_ORB,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,22900,2025-03-20,2025-03-19T10:15:00,2025-03-19T13:10:00,100.68,71.69,72.49,161.09,SL_HIT,-1884.22,57.33,-1941.55,65,1,22899.35,0.5163,0.133,13.3,2025-03-19,1.1,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,23250,2025-03-27,2025-03-21T09:40:00,2025-03-21T11:10:00,92.11,113.83,66.32,147.37,SL_HIT,1412.06,60.39,1351.67,65,1,23273.85,0.5637,0.133,13.3,2025-03-27,1.5,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,23250,2025-03-27,2025-03-21T10:05:00,2025-03-21T11:10:00,86.92,113.83,62.58,139.07,SL_HIT,1749.19,60.17,1689.02,65,1,23269.95,0.5567,0.133,13.3,2025-03-27,1.5,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,22500,2025-04-17,2025-04-08T12:05:00,2025-04-08T12:15:00,98.66,108.84,71.03,157.85,SL_HIT,662.05,60.27,601.79,65,1,22486.7,0.4927,0.1587,15.87,2025-04-16,1.1,0,EMA_PULLBACK,1,1.0,BULL_PULLBACK,4
COMPLETED,CALL,CE,22550,2025-04-17,2025-04-08T12:10:00,2025-04-08T12:40:00,106.27,141.67,76.51,170.02,SL_HIT,2301.15,63.26,2237.89,65,1,22552.3,0.5173,0.1587,15.87,2025-04-16,1.1,0,EMA_PULLBACK,1,1.0,BULL_PULLBACK,5
COMPLETED,CALL,CE,22550,2025-04-17,2025-04-08T12:20:00,2025-04-08T12:30:00,65.18,102.72,46.93,104.29,TARGET_HIT,2440.27,58.34,2381.93,65,1,22550.65,0.5106,0.1547,15.47,2025-04-17,1.5,0,EMA_PULLBACK,1,1.0,BULL_PULLBACK,5
COMPLETED,CALL,CE,24050,2025-04-24,2025-04-21T10:25:00,2025-04-21T11:35:00,90.24,107.12,64.97,144.39,SL_HIT,1096.81,59.77,1037.05,65,1,24045.65,0.5031,0.1625,16.25,2025-04-24,1.5,0,EMA_PULLBACK,1,1.0,BULL_PULLBACK,4
COMPLETED,CALL,CE,24050,2025-04-24,2025-04-21T10:40:00,2025-04-21T13:15:00,99.55,131.99,71.68,159.28,SL_HIT,2108.39,62.19,2046.2,65,1,24067.65,0.5431,0.1625,16.25,2025-04-24,1.5,0,EMA_PULLBACK,1,1.0,BULL_PULLBACK,4
COMPLETED,CALL,CE,24300,2025-04-24,2025-04-24T09:30:00,2025-04-24T09:40:00,112.1,79.5,80.71,179.35,SL_HIT,-2118.84,58.45,-2177.29,65,1,24319.3,0.5433,0.1625,16.25,2025-04-24,1.5,0,RELAXED_ORB,2,0.6,BULL_PULLBACK,3
COMPLETED,CALL,CE,24750,2025-05-15,2025-05-14T09:40:00,2025-05-14T09:50:00,102.36,72.6,73.7,163.78,SL_HIT,-1934.86,57.47,-1992.34,65,1,24742.8,0.5001,0.1689,16.89,2025-05-15,1.5,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,24750,2025-05-15,2025-05-14T09:55:00,2025-05-14T10:55:00,92.4,65.53,66.53,147.84,SL_HIT,-1746.51,56.47,-1802.98,65,1,24727.4,0.4749,0.1689,16.89,2025-05-15,1.5,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,24850,2025-06-12,2025-06-06T10:30:00,2025-06-06T11:15:00,116.6,184.5,83.95,186.56,TARGET_HIT,4413.93,67.19,4346.74,65,1,24860.55,0.5328,0.1367,13.67,2025-06-11,1.1,0,EMA_PULLBACK,1,1.0,BULL_PULLBACK,4
COMPLETED,CALL,CE,24850,2025-06-12,2025-06-06T10:30:00,2025-06-06T11:00:00,87.7,138.22,63.15,140.33,TARGET_HIT,3283.67,62.19,3221.48,65,1,24860.55,0.5334,0.1402,14.02,2025-06-12,1.5,0,EMA_PULLBACK,1,1.0,BULL_PULLBACK,4
COMPLETED,PUT,PE,24850,2025-06-19,2025-06-18T10:30:00,2025-06-18T11:35:00,76.13,94.84,54.81,121.8,SL_HIT,1216.21,58.16,1158.04,65,1,24854.35,-0.4795,0.1426,14.26,2025-06-19,1.5,0,VWAP_RECLAIM,2,0.85,SKIP_RANGING,3
COMPLETED,CALL,CE,24900,2025-06-26,2025-06-20T10:00:00,2025-06-20T10:15:00,66.32,104.53,47.75,106.12,TARGET_HIT,2483.15,58.53,2424.62,65,1,24876.6,0.4633,0.1259,12.59,2025-06-26,1.5,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,PUT,PE,25250,2025-07-17,2025-07-11T10:10:00,2025-07-11T11:10:00,119.19,143.0,85.82,190.71,SL_HIT,1547.38,63.92,1483.46,65,1,25256.75,-0.4657,0.1198,11.98,2025-07-14,0.5,0,EMA_PULLBACK,1,1.0,BEAR_PULLBACK,4
COMPLETED,PUT,PE,25250,2025-07-17,2025-07-11T10:10:00,2025-07-11T11:10:00,100.17,128.02,72.12,160.28,SL_HIT,1810.02,61.89,1748.13,65,1,25256.75,-0.4666,0.1148,11.48,2025-07-15,0.8,0,EMA_PULLBACK,1,1.0,BEAR_PULLBACK,4
COMPLETED,PUT,PE,25250,2025-07-17,2025-07-11T10:10:00,2025-07-11T11:05:00,81.85,129.53,58.93,130.97,TARGET_HIT,3098.67,61.23,3037.44,65,1,25256.75,-0.4681,0.1124,11.24,2025-07-16,1.1,0,EMA_PULLBACK,1,1.0,BEAR_PULLBACK,4
COMPLETED,PUT,PE,25250,2025-07-17,2025-07-11T10:10:00,2025-07-11T10:55:00,60.82,95.85,43.79,97.31,TARGET_HIT,2276.95,57.59,2219.36,65,1,25256.75,-0.469,0.1124,11.24,2025-07-17,1.5,0,EMA_PULLBACK,1,1.0,BEAR_PULLBACK,4
COMPLETED,PUT,PE,24900,2025-07-31,2025-07-25T10:05:00,2025-07-25T10:40:00,78.36,90.7,56.42,125.38,SL_HIT,801.62,57.92,743.7,65,1,24911.9,-0.4585,0.1121,11.21,2025-07-30,1.1,0,EMA_PULLBACK,1,0.85,BEAR_PULLBACK,4
