status,direction,option_type,strike,expiry,entry_ts,exit_ts,entry_price,exit_price,sl_price,target_price,exit_reason,gross_pnl,charges,net_pnl,qty,lots,spot_at_entry,delta_at_entry,iv_at_entry,vix,trade_date,entry_slippage_pct,otm_offset,strategy,tier,risk_multiplier,regime,quality_score
COMPLETED,PUT,PE,24700,2025-06-05,2025-05-29T11:00:00,2025-05-29T12:00:00,105.63,81.48,82.39,147.88,SL_HIT,-1569.36,58.34,-1627.7,65,1,24716.7,-0.4626,0.1575,15.75,2025-06-04,1.1,0,MOMENTUM_BREAKOUT,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,24750,2025-06-05,2025-06-05T10:20:00,2025-06-05T10:30:00,81.62,68.33,69.37,99.57,SL_HIT,-863.4,56.24,-919.64,65,1,24734.85,0.4833,0.1508,15.08,2025-06-05,1.5,0,EMA_PULLBACK,3,1.0,DIRECTIONAL,2
COMPLETED,CALL,CE,24850,2025-06-12,2025-06-05T12:50:00,2025-06-05T12:55:00,113.69,95.87,96.64,138.7,SL_HIT,-1158.75,59.85,-1218.6,65,1,24825.7,0.4857,0.1402,14.02,2025-06-10,0.8,0,EMA_PULLBACK,3,1.0,DIRECTIONAL,2
COMPLETED,CALL,CE,24750,2025-06-12,2025-06-05T10:20:00,2025-06-05T10:30:00,103.84,87.29,88.27,126.69,SL_HIT,-1075.57,58.73,-1134.3,65,1,24734.85,0.4941,0.1367,13.67,2025-06-11,1.1,0,EMA_PULLBACK,3,1.0,DIRECTIONAL,2
COMPLETED,CALL,CE,24850,2025-06-12,2025-06-05T12:50:00,2025-06-05T12:55:00,47.98,39.96,40.78,58.53,SL_HIT,-520.78,52.5,-573.28,65,1,24825.7,0.4413,0.1402,14.02,2025-06-12,2.0,0,EMA_PULLBACK,3,1.0,DIRECTIONAL,2
COMPLETED,PUT,PE,24600,2025-06-19,2025-06-13T10:00:00,2025-06-13T10:25:00,117.92,91.24,91.97,165.08,SL_HIT,-1734.02,59.65,-1793.68,65,1,24623.2,-0.4528,0.144,14.4,2025-06-17,0.8,0,EMA_PULLBACK,2,0.85,DIRECTIONAL,3
COMPLETED,PUT,PE,24600,2025-06-19,2025-06-13T10:00:00,2025-06-13T10:20:00,96.55,74.48,75.31,135.17,SL_HIT,-1434.46,57.38,-1491.84,65,1,24623.2,-0.4503,0.1428,14.28,2025-06-18,1.1,0,EMA_PULLBACK,2,0.85,DIRECTIONAL,3
COMPLETED,PUT,PE,24600,2025-06-19,2025-06-13T10:00:00,2025-06-13T10:10:00,70.17,53.91,54.73,98.24,SL_HIT,-1056.8,54.58,-1111.38,65,1,24623.2,-0.4431,0.1426,14.26,2025-06-19,1.5,0,EMA_PULLBACK,2,0.85,NEUTRAL,3
COMPLETED,CALL,CE,24900,2025-06-26,2025-06-20T10:00:00,2025-06-20T10:15:00,96.81,134.04,75.51,135.53,TARGET_HIT,2420.11,62.24,2357.87,65,1,24876.6,0.4815,0.1296,12.96,2025-06-25,1.1,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,24900,2025-06-26,2025-06-20T10:05:00,2025-06-20T10:15:00,100.37,121.1,85.31,122.45,TARGET_HIT,1347.72,61.34,1286.38,65,1,24884.8,0.4941,0.1296,12.96,2025-06-25,1.1,0,EMA_PULLBACK,3,1.0,DIRECTIONAL,2
COMPLETED,CALL,CE,24900,2025-06-26,2025-06-20T10:00:00,2025-06-20T10:15:00,66.32,91.46,51.73,92.85,TARGET_HIT,1633.88,57.47,1576.41,65,1,24876.6,0.4633,0.1259,12.59,2025-06-26,1.5,0,EMA_PULLBACK,2,1.0,DIRECTIONAL,3
COMPLETED,CALL,CE,24900,2025-06-26,2025-06-20T10:05:00,2025-06-20T10:15:00,69.64,83.68,59.19,84.96,TARGET_HIT,912.96,56.98,855.98,65,1,24884.8,0.4806,0.1259,12.59,2025-06-26,1.5,0,EMA_PULLBACK,3,1.0,DIRECTIONAL,2
COMPLETED,CALL,CE,25350,2025-07-03,2025-06-26T10:35:00,2025-06-26T10:40:00,113.91,95.76,96.82,138.97,SL_HIT,-1179.85,59.85,-1239.71,65,1,25370.0,0.5506,0.1245,12.45,2025-07-02,1.1,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,CALL,CE,25550,2025-07-03,2025-06-27T09:30:00,2025-06-27T09:40:00,117.47,98.75,99.85,143.31,SL_HIT,-1216.67,60.25,-1276.92,65,1,25563.8,0.5402,0.1245,12.45,2025-07-02,1.1,0,EMA_PULLBACK,3,0.85,DIRECTIONAL,2
COMPLETED,PUT,PE,25400,2025-07-17,2025-07-10T09:50:00,2025-07-10T15:15:00,115.49,115.39,90.08,161.69,FORCE_EXIT,-6.58,61.52,-68.09,65,1,25418.55,-0.4516,0.1198,11.98,2025-07-14,0.5,0,MOMENTUM_BREAKOUT,2,1.0,DIRECTIONAL,3
COMPLETED,PUT,PE,25250,2025-07-17,2025-07-11T10:10:00,2025-07-11T11:10:00,119.19,143.0,85.82,190.71,SL_HIT,1547.38,63.92,1483.46,65,1,25256.75,-0.4657,0.1198,11.98,2025-07-14,0.5,0,EMA_PULLBACK,1,1.0,DIRECTIONAL,4
COMPLETED,PUT,PE,25150,2025-07-17,2025-07-11T11:40:00,2025-07-11T12:40:00,109.55,85.03,85.45,153.38,SL_HIT,-1594.41,58.79,-1653.2,65,1,25166.5,-0.4541,0.1198,11.98,2025-07-14,0.5,0,EMA_PULLBACK,2,0.85,DIRECTIONAL,3
