status,direction,option_type,strike,expiry,entry_ts,exit_ts,entry_price,exit_price,sl_price,target_price,exit_reason,gross_pnl,charges,net_pnl,qty,lots,spot_at_entry,delta_at_entry,iv_at_entry,vix,trade_date,entry_slippage_pct,otm_offset,strategy,tier,risk_multiplier,regime,quality_score
COMPLETED,CALL,CE,24300,2025-04-24,2025-04-24T09:30:00,2025-04-24T09:40:00,112.1,79.5,80.71,179.35,SL_HIT,-2118.84,58.45,-2177.29,65,1,24319.3,0.5433,0.1625,16.25,2025-04-24,1.5,0,RELAXED_ORB,2,0.6,BULL_PULLBACK,3
COMPLETED,CALL,CE,24750,2025-05-15,2025-05-14T09:40:00,2025-05-14T09:50:00,102.36,72.6,73.7,163.78,SL_HIT,-1934.86,57.47,-1992.34,65,1,24742.8,0.5001,0.1689,16.89,2025-05-15,1.5,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,CALL,CE,24750,2025-05-15,2025-05-14T09:55:00,2025-05-14T10:55:00,92.4,65.53,66.53,147.84,SL_HIT,-1746.51,56.47,-1802.98,65,1,24727.4,0.4749,0.1689,16.89,2025-05-15,1.5,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,PUT,PE,24550,2025-06-05,2025-06-02T10:15:00,2025-06-02T10:35:00,109.79,78.18,79.05,175.66,SL_HIT,-2054.67,58.25,-2112.91,65,1,24565.85,-0.4638,0.1575,15.75,2025-06-04,1.1,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,CALL,CE,24850,2025-06-12,2025-06-06T10:30:00,2025-06-06T11:15:00,116.6,184.5,83.95,186.56,TARGET_HIT,4413.93,67.19,4346.74,65,1,24860.55,0.5328,0.1367,13.67,2025-06-11,1.1,0,EMA_PULLBACK,1,1.0,BULL_PULLBACK,4
COMPLETED,CALL,CE,24850,2025-06-12,2025-06-06T10:30:00,2025-06-06T11:00:00,87.7,138.22,63.15,140.33,TARGET_HIT,3283.67,62.19,3221.48,65,1,24860.55,0.5334,0.1402,14.02,2025-06-12,1.5,0,EMA_PULLBACK,1,1.0,BULL_PULLBACK,4
COMPLETED,PUT,PE,24600,2025-06-19,2025-06-13T10:00:00,2025-06-13T10:35:00,117.92,84.22,84.9,188.67,SL_HIT,-2190.22,59.08,-2249.3,65,1,24623.2,-0.4528,0.144,14.4,2025-06-17,0.8,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,PUT,PE,24850,2025-06-19,2025-06-18T10:30:00,2025-06-18T11:35:00,76.13,94.84,54.81,121.8,SL_HIT,1216.21,58.16,1158.04,65,1,24854.35,-0.4795,0.1426,14.26,2025-06-19,1.5,0,VWAP_RECLAIM,2,0.85,SKIP_RANGING,3
COMPLETED,CALL,CE,24900,2025-06-26,2025-06-20T10:00:00,2025-06-20T10:15:00,66.32,104.53,47.75,106.12,TARGET_HIT,2483.15,58.53,2424.62,65,1,24876.6,0.4633,0.1259,12.59,2025-06-26,1.5,0,EMA_PULLBACK,2,1.0,BULL_PULLBACK,3
COMPLETED,PUT,PE,25250,2025-07-17,2025-07-11T10:10:00,2025-07-11T11:10:00,119.19,143.0,85.82,190.71,SL_HIT,1547.38,63.92,1483.46,65,1,25256.75,-0.4657,0.1198,11.98,2025-07-14,0.5,0,EMA_PULLBACK,1,1.0,BEAR_PULLBACK,4
COMPLETED,PUT,PE,25150,2025-07-17,2025-07-11T11:40:00,2025-07-11T15:15:00,109.55,105.92,78.88,175.29,FORCE_EXIT,-236.46,60.49,-296.95,65,1,25166.5,-0.4541,0.1198,11.98,2025-07-14,0.5,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,PUT,PE,25250,2025-07-17,2025-07-11T10:10:00,2025-07-11T11:10:00,100.17,128.02,72.12,160.28,SL_HIT,1810.02,61.89,1748.13,65,1,25256.75,-0.4666,0.1148,11.48,2025-07-15,0.8,0,EMA_PULLBACK,1,1.0,BEAR_PULLBACK,4
COMPLETED,PUT,PE,25150,2025-07-17,2025-07-11T11:40:00,2025-07-11T15:15:00,90.02,85.01,64.81,144.03,FORCE_EXIT,-325.69,57.96,-383.65,65,1,25166.5,-0.4524,0.1148,11.48,2025-07-15,0.8,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,PUT,PE,25250,2025-07-17,2025-07-11T10:10:00,2025-07-11T11:05:00,81.85,129.53,58.93,130.97,TARGET_HIT,3098.67,61.23,3037.44,65,1,25256.75,-0.4681,0.1124,11.24,2025-07-16,1.1,0,EMA_PULLBACK,1,1.0,BEAR_PULLBACK,4
COMPLETED,PUT,PE,25250,2025-07-17,2025-07-11T10:10:00,2025-07-11T10:55:00,60.82,95.85,43.79,97.31,TARGET_HIT,2276.95,57.59,2219.36,65,1,25256.75,-0.469,0.1124,11.24,2025-07-17,1.5,0,EMA_PULLBACK,1,1.0,BEAR_PULLBACK,4
COMPLETED,PUT,PE,24950,2025-07-31,2025-07-25T09:40:00,2025-07-25T10:50:00,97.82,117.4,70.43,156.51,SL_HIT,1272.81,60.93,1211.88,65,1,24926.35,-0.5213,0.1121,11.21,2025-07-30,1.1,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,PUT,PE,24900,2025-07-31,2025-07-25T10:05:00,2025-07-25T10:40:00,78.36,90.7,56.42,125.38,SL_HIT,801.62,57.92,743.7,65,1,24911.9,-0.4585,0.1121,11.21,2025-07-30,1.1,0,EMA_PULLBACK,1,0.85,BEAR_PULLBACK,4
COMPLETED,CALL,CE,24800,2025-08-07,2025-07-31T12:10:00,2025-07-31T13:25:00,119.68,152.32,86.17,191.48,SL_HIT,2122.16,64.7,2057.46,65,1,24819.35,0.5516,0.1171,11.71,2025-08-05,0.8,0,VWAP_RECLAIM,2,0.6,SKIP_RANGING,3
COMPLETED,PUT,PE,24700,2025-08-07,2025-08-01T11:30:00,2025-08-01T11:50:00,91.93,91.1,66.19,147.09,SL_HIT,-53.91,58.53,-112.45,65,1,24682.15,-0.5153,0.1196,11.96,2025-08-06,1.1,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
COMPLETED,PUT,PE,24650,2025-08-07,2025-08-01T11:35:00,2025-08-01T13:30:00,73.22,52.14,52.72,117.16,SL_HIT,-1370.38,54.57,-1424.95,65,1,24669.45,-0.4465,0.1196,11.96,2025-08-06,1.1,0,EMA_PULLBACK,2,0.85,BEAR_PULLBACK,3
